gene_id	NA.	X300_cells_rep1	X300_cells_rep2	X300_cells_rep3	X300_cells_noGSKi_rep1	X300_cells_noGSKi_rep2	X300_cells_noGSKi_rep3	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000073424	Cyp4f15	34.1826608767426	31.7002712332124	25.3953987163632	153.590097152706	130.039897863591	106.018672260157	80.1544996837954	2.09049305044297	0.253478854458554	8.24720884473139	1.62136918109365e-16	1.87039485788213e-14
ENSMUSG00000092035	Peg10	93.7581555476369	58.4473750862354	45.5000893668174	257.313279645443	233.10855765177	186.032764531974	145.693370304979	1.76978138754046	0.215301141186382	8.22002790040202	2.03455843025072e-16	2.32715551975373e-14
ENSMUSG00000038700	Hoxb5	89.851565733152	76.2787776549174	83.5931874413622	254.321264765845	211.916870592519	203.035759139735	153.166237554588	1.42189730926362	0.173937344336167	8.17476726858344	2.96437514838684e-16	3.36219927544346e-14
ENSMUSG00000055653	Gpc3	3589.17939205798	3292.86567434994	3027.34315531313	4654.57781436156	5493.4632408597	4850.85434397888	4151.38060348686	0.597821847258556	0.0733005878984901	8.15575787859227	3.46996983148361e-16	3.90284856796119e-14
ENSMUSG00000026421	Csrp1	440.468001583169	384.365788702701	369.291423000448	742.019690140348	748.451856592668	644.113442788124	554.785033801243	0.837262457536009	0.102795759380824	8.14491242225499	3.79556521786577e-16	4.23378047483754e-14
ENSMUSG00000051817	Sox12	796.944322154914	705.331034938977	621.129126937717	325.132283583002	367.964748028828	419.073808273639	539.262553986179	-0.933846292585566	0.114724936926654	-8.1398719197605	3.95696265958389e-16	4.37763319806588e-14
ENSMUSG00000026202	Tuba4a	38.0892506912275	46.5597733737808	24.3372571031814	204.454350105875	168.570237971322	108.019024566952	98.3383156353898	2.13738712269445	0.266009364189868	8.03500707279185	9.35735055794612e-16	1.0267980526878e-13
ENSMUSG00000038168	P3h2	132.824053692486	118.876017124547	122.744427129089	25.9307956231842	29.8610135834912	40.0070461359083	78.3738922147841	-1.96772399655726	0.245101064408445	-8.02821481541255	9.89011979215902e-16	1.07650763576428e-13
ENSMUSG00000024663	Rab3il1	90.8282131867733	47.5504068498187	70.8954880831806	2.99201487959818	2.8897755080798	5.00088076698854	36.6927965457398	-4.26879185745874	0.532623037012825	-8.01465870008163	1.1044327057992e-15	1.19252225841375e-13
ENSMUSG00000016262	Sertad4	100.594687722985	57.4567416101975	73.0117713095442	10.9707212251933	7.70606802154613	5.00088076698854	42.4568117760759	-3.28736035827097	0.410502443517703	-8.0081383440759	1.1645785771943e-15	1.24748548066599e-13
ENSMUSG00000016918	Sulf1	179.703131466304	217.939364728336	230.674871673632	549.533399552865	466.217115303541	376.066233677538	336.689019400369	1.14870634138754	0.143555309901274	8.00183805236836	1.22575533090876e-15	1.30267871663587e-13
ENSMUSG00000021458	Aopep	184.58636873441	202.089229111729	180.942215854088	51.8615912463684	59.7220271669825	82.014444578612	126.869312782032	-1.5529086048876	0.19526721989614	-7.9527357726175	1.82437180157701e-15	1.92371454733476e-13
ENSMUSG00000042244	Pglyrp3	26.3694812477729	39.6253390415155	32.8023900086358	122.672610063525	144.48877540399	114.020081487339	79.9964462087963	1.94920892441427	0.246244048982593	7.91576053296645	2.45746209834307e-15	2.57119115824313e-13
ENSMUSG00000024427	Spry4	42.9724879593336	49.5316738018944	63.488496790908	164.5608183779	168.570237971322	151.026599163054	106.691719010735	1.63843559422594	0.207529091420673	7.89496828136131	2.90389079177078e-15	3.01490877050232e-13
ENSMUSG00000046668	Cxxc5	1023.52653139504	1007.47424513053	1004.17639090953	670.211333029992	678.133985896059	628.11062433376	835.272185115818	-0.618764689946978	0.0788914217381991	-7.84324425031085	4.39052811586989e-15	4.48931499847696e-13
ENSMUSG00000001435	Col18a1	745.182007112989	702.359134510863	768.210811169987	402.924670452554	430.57655070389	481.084729784297	588.38965062243	-0.753053876333122	0.0961239102077177	-7.83419936523411	4.71839598847755e-15	4.78828501176553e-13
ENSMUSG00000034684	Sema3f	121.104284249031	124.819817980774	150.256109071816	31.9148253823806	26.9712380754114	46.0081030562946	83.5123963026178	-1.91831740420604	0.244950656368403	-7.83144422899977	4.82297285536835e-15	4.85788542006765e-13
ENSMUSG00000036904	Fzd8	130.870758785243	103.02588150794	116.395577449998	22.938780743586	20.2284285565586	38.0066938291129	71.9110201454065	-2.11230462273005	0.269841977520878	-7.82793189605429	4.95960454856154e-15	4.95850241421742e-13
ENSMUSG00000009772	Nuak2	152.35700276491	179.304659162858	184.116640693633	40.8908700211751	47.19966663197	72.0126830446349	112.64692038653	-1.68821318124872	0.215753044545682	-7.82474789546374	5.08675243441319e-15	5.0482277652408e-13
ENSMUSG00000054871	Tmem158	187.516311095274	151.566921833797	164.011950043179	56.8482827123654	46.2364081292768	64.0112738174533	111.698524605224	-1.59203987423431	0.203681540675454	-7.81631889151441	5.43904798710351e-15	5.3584547943019e-13
ENSMUSG00000035919	Bbs9	116.221046980925	117.885383648509	117.45371906318	30.9174870891812	31.7875305888778	32.0056369087266	74.3784673798998	-1.8920808947538	0.242413488255238	-7.805179936034	5.94167105289523e-15	5.81121262325558e-13
ENSMUSG00000020205	Phlda1	1158.30387999476	711.274835795204	902.594796044075	293.217458200621	308.242720861845	287.050556025142	610.114041153609	-1.64156982270579	0.211373919268672	-7.76618907566943	8.08827864588486e-15	7.85377675420921e-13
ENSMUSG00000044254	Pcsk9	38.0892506912275	43.5878729456671	39.1512396877266	120.677933477126	145.452033906683	139.024485322281	87.6638026717854	1.74555833693828	0.225473356421296	7.74174991069329	9.80577253256474e-15	9.45346513371617e-13
ENSMUSG00000035200	Chrnb4	47.8557252274397	56.4661081341597	33.8605316218176	135.638007875117	172.423271982095	151.026599163054	99.5450406672805	1.72835859026571	0.223367675020517	7.73772923994912	1.01208092235849e-14	9.68798312700183e-13
ENSMUSG00000019880	Rspo3	514.693208058382	511.166873635551	530.128948204082	1826.12641484809	1692.44518923207	1151.20275256076	1037.62723108982	1.58560755596191	0.205112544214713	7.73042702986554	1.07186416364446e-14	1.01879933920488e-12
ENSMUSG00000024620	Pdgfrb	172.866599290956	113.922849744357	154.488675524543	41.8882083143745	33.7140475942643	49.0086315164877	94.3148353308303	-1.82582328355936	0.236387597636077	-7.72385396618923	1.12864140322264e-14	1.06526384750322e-12
ENSMUSG00000048402	Gli2	208.025907621319	172.370224830593	192.581773599088	60.8376358851629	75.1341632100747	79.0139161184189	131.327270210776	-1.41400707103425	0.185165208075458	-7.63646197755476	2.23272152643999e-14	2.09271128071948e-12
ENSMUSG00000020029	Nudt4	948.324677466202	931.195467475615	998.885682843619	643.283199113608	628.044543756009	602.10604434542	791.973269166746	-0.619213481195576	0.0811931028553211	-7.62642957861777	2.41344668165493e-14	2.2465027491239e-12
ENSMUSG00000052957	Gas1	2123.23156417253	1968.38871688728	1993.53879923451	602.392329092433	694.509380441845	929.16364650647	1385.20407272251	-1.45088619845148	0.190492243724591	-7.61651062575092	2.60625143913118e-14	2.40935449821599e-12
ENSMUSG00000024247	Pkdcc	342.803256221047	303.133843667594	316.384342341358	96.7418144403411	130.039897863591	173.030474537803	227.022271511956	-1.26762645195638	0.166683386513634	-7.60499578554392	2.84913177756536e-14	2.61596813617685e-12
ENSMUSG00000024134	Six2	73.2485590215913	64.3911759424628	73.0117713095442	4.98669146599696	8.66932652423939	14.0024661475679	39.7183317352338	-2.93001836139625	0.387421186375602	-7.56287592015068	3.94253654731482e-14	3.59543349858839e-12
ENSMUSG00000053477	Tcf4	685.606512442095	632.024157712173	710.013022444988	443.81554047373	375.670816050374	378.066585984333	537.532772517949	-0.759671416109085	0.100982007718533	-7.52283929852647	5.35992894519696e-14	4.85523228008881e-12
ENSMUSG00000022816	Fstl1	1538.21973945342	1392.83066730927	1329.02586615634	825.796106769097	881.381529964338	1015.17879569867	1163.73878422519	-0.646500577349698	0.086875046205969	-7.44172930644471	9.93756978291637e-14	8.88260790463724e-12
ENSMUSG00000050966	Lin28a	623.101075410337	754.862708740871	805.24576763135	1283.57438334762	1417.91651596449	1069.18830798215	992.314793179469	0.789329011753669	0.106164843961403	7.43493780333382	1.04617175329893e-13	9.28959220676033e-12
ENSMUSG00000025932	Eya1	98.641392815743	93.1195467475615	114.279294223634	26.9281339163836	19.2651700538653	29.0051084485335	63.5397743676202	-2.02626913435818	0.273215802825272	-7.4163687217391	1.20375081197603e-13	1.06189703981964e-11
ENSMUSG00000022947	Cbr3	21.4862439796668	13.8688686645304	11.6395577449998	105.717859079136	118.480795831272	58.010216897067	54.8672570327786	2.5810546750525	0.348274320036456	7.41098187997991	1.25367714782916e-13	1.09875847170456e-11
ENSMUSG00000022436	Sh3bp1	110.361162259198	116.894750172471	121.686285515907	270.278677457035	256.226761716409	234.041219895064	184.914809502681	1.12495295277291	0.152012141404712	7.40041514037926	1.35759403594001e-13	1.17457991686425e-11
ENSMUSG00000049775	Tmsb4x	1616.35153574312	1259.09514804416	1512.08436523679	2180.18150893387	2152.88275351945	2393.42153508071	1852.33614109302	0.616426810137826	0.0835572066922047	7.37730274311975	1.61528430676564e-13	1.3886300820647e-11
ENSMUSG00000042978	Sbk1	528.366272409079	516.12004101574	571.396471118172	290.225443321023	317.875305888778	332.058482928039	426.007002780138	-0.780767707729359	0.105929831515558	-7.37061219260682	1.69846258188478e-13	1.45089553593031e-11
ENSMUSG00000031565	Fgfr1	663.143621008807	732.078138792	736.466562774533	1077.12535665534	1030.68659788179	1096.19306412389	889.282223539394	0.588221185289287	0.0799299539761343	7.35920835716883	1.8500407417849e-13	1.57044024477175e-11
ENSMUSG00000025780	Itih5	76.178501382455	44.578506421705	55.0233638854536	1.99467658639878	0.963258502693266	4.00070461359083	30.4565018987161	-4.66897423386674	0.635252842461007	-7.34978881130048	1.98520263668842e-13	1.67464249921148e-11
ENSMUSG00000031486	Adgra2	62.5054370317579	53.494207706046	50.7907974327264	3.98935317279757	2.8897755080798	6.00105692038625	29.9451046286323	-3.70046605055072	0.504261836319681	-7.33838213408794	2.16191175993182e-13	1.81238031203726e-11
ENSMUSG00000049295	Zfp219	828.197040670793	822.225785111448	809.478334084077	412.898053384548	467.180373806234	568.100055129898	651.346607031166	-0.76463345893641	0.104234155799454	-7.33572841907564	2.20518787390521e-13	1.83724819346288e-11
ENSMUSG00000035279	Ssc5d	59.5754946708943	49.5316738018944	56.0815054986354	4.98669146599696	4.81629251346633	1.00017615339771	29.3319723507142	-3.92917140576964	0.536560152567611	-7.32289080165067	2.42685279540347e-13	2.00952344659881e-11
ENSMUSG00000034330	Plcg2	36.1359557839851	40.6159725175534	46.5582309799992	134.640669581918	125.223605350125	126.022195328111	84.8661049236152	1.64850951029277	0.225774962885658	7.30156032016555	2.84449500544318e-13	2.34098470051625e-11
ENSMUSG00000001870	Ltbp1	221.698971972016	217.939364728336	235.965579739541	66.8216656443593	69.3546121939151	118.020786100929	154.966830063183	-1.41127989629156	0.193311686847436	-7.30054100353156	2.86612928716538e-13	2.34449375690128e-11
ENSMUSG00000021066	Atl1	82.0383861041823	43.5878729456671	50.7907974327264	4.98669146599696	4.81629251346633	4.00070461359083	31.703457512605	-3.6765438718254	0.505087040390595	-7.27903030135608	3.36228164138293e-13	2.73377803094851e-11
ENSMUSG00000042436	Mfap4	194.352843270622	221.901898632487	299.454076530449	95.7444761471417	101.142142782793	60.0105692038625	162.101001094559	-1.47545939507101	0.202759090338797	-7.27690873245492	3.41556160380258e-13	2.76046915967206e-11
ENSMUSG00000032303	Chrna3	35.1593083303638	33.6815381852882	34.9186732349994	98.7364910267398	131.966414868977	124.021843021316	76.4140447779474	1.7740347093809	0.24484557204005	7.24552498376695	4.30767360148223e-13	3.46075420233367e-11
ENSMUSG00000024524	Gnal	159.193534940259	162.463890070214	174.593366174997	31.9148253823806	71.2811291993017	56.0098645902716	109.242768392904	-1.63734315785255	0.226401735236611	-7.23202565625824	4.75842271901877e-13	3.80026221530156e-11
ENSMUSG00000013846	St3gal1	108.407867351955	95.1008136996373	121.686285515907	15.9574126911903	26.9712380754114	37.0065176757152	67.5216891683027	-2.02371994929312	0.280239667174783	-7.22139006834797	5.14588121672505e-13	4.08552698718458e-11
ENSMUSG00000071042	Rasgrp3	105.477924991092	82.2225785111448	82.5350458281804	183.510245948688	228.292265138304	261.045976036802	157.180672742368	1.31451496793082	0.182198685686485	7.21473353651269	5.40396898360995e-13	4.265343238116e-11
ENSMUSG00000069171	Nr2f1	122.080931702652	77.2694111309553	81.4769042149986	10.9707212251933	7.70606802154613	28.0049322951358	54.5848280984136	-2.59482546273357	0.359832414665816	-7.21120543057089	5.54587118566311e-13	4.35189670888924e-11
ENSMUSG00000071235	Vrtn	8.78982708259096	6.93443433226522	2.1162832263636	94.7471378539423	81.8769727289276	33.0058130621243	37.911744714369	3.53954790899195	0.494103010848349	7.16358295998789	7.85952623603903e-13	6.13179338773519e-11
ENSMUSG00000015090	Ptgds	61.5287895781367	51.5129407539702	25.3953987163632	161.568803498302	131.966414868977	176.031002997997	101.333891735624	1.75456481862219	0.245081937309228	7.15909478228256	8.12115239497116e-13	6.2994939008578e-11
ENSMUSG00000020388	Pdlim4	99.6180402693642	97.0820806517131	114.279294223634	366.023153604177	282.234741289127	188.033116838769	191.211737812797	1.42835553754033	0.199783845279796	7.14950468362406	8.70915771720615e-13	6.71700009766465e-11
ENSMUSG00000044461	Shisa2	528.366272409079	378.421987846473	426.431070112265	67.8190039375587	96.3258502693266	133.023428401895	271.731268829433	-2.16578741148623	0.302962975083322	-7.14868676903701	8.76119882997137e-13	6.7187443527343e-11
ENSMUSG00000061232	H2-K1	155.286945125774	153.548188785873	115.337435836816	333.110989928597	290.904067813366	274.048266030972	220.372648920233	1.07957182941741	0.151569948359882	7.12259812119299	1.05911301893515e-12	8.07618554608347e-11
ENSMUSG00000021701	Plk2	203.142670353213	187.229726971161	170.36079972227	72.8056954035556	57.795510161596	89.015677652396	130.058346710699	-1.35484062893044	0.191353096685487	-7.08031723760025	1.43824831053598e-12	1.09056390153394e-10
ENSMUSG00000017144	Rnd3	83.0150335578035	75.2881441788795	78.3024793754532	157.579450325504	205.174061073666	273.048089877574	145.40120973148	1.42569943696855	0.202363356787441	7.04524504634539	1.85135402825518e-12	1.39596230834414e-10
ENSMUSG00000010476	Ebf3	68.3653217534852	59.4380085622733	69.8373464699988	8.97604463879453	7.70606802154613	15.0026423009656	38.2209052911773	-2.64400506255153	0.375866064631786	-7.03443410125812	2.00071330699383e-12	1.49191312179535e-10
ENSMUSG00000028617	Lrrc42	634.820844853792	584.473750862354	590.443020155444	919.54590632984	994.08277477945	857.150963461835	763.419543407119	0.614495907083192	0.0874584853777931	7.02614394050804	2.12319430879832e-12	1.57454690032148e-10
ENSMUSG00000034336	Ina	43.9491354129548	58.4473750862354	40.2093813009084	159.574126911903	131.966414868977	129.022723788304	93.8615262282138	1.55791584223704	0.222662436300657	6.99676096300959	2.61947632563092e-12	1.93197114573992e-10
ENSMUSG00000029570	Lfng	190.446253456137	229.82696644079	261.360978455905	368.017830190576	475.849700330473	509.089662079433	339.098565158886	0.990843422728211	0.141836851686572	6.98579678656262	2.83243809957941e-12	2.07768570815344e-10
ENSMUSG00000030110	Ret	24.4161863405304	14.8595021405683	12.6976993581816	79.7870634559514	73.2076462046882	94.0165584193845	49.8307759865507	2.24157503848632	0.321175636184716	6.97928107223282	2.96694374035464e-12	2.15294836900895e-10
ENSMUSG00000037016	Frem2	62.5054370317579	56.4661081341597	65.6047800172716	198.470320346679	177.239564495561	130.022899941702	115.051518327855	1.45530823316061	0.209184569895777	6.9570534475162	3.47463165596578e-12	2.48132822542699e-10
ENSMUSG00000046997	Spsb4	298.854120808093	320.965246236276	313.209917501813	161.568803498302	141.59899989591	178.031355304792	235.704740540864	-0.956018951302243	0.137412843017795	-6.95727510112309	3.46917125051518e-12	2.48132822542699e-10
ENSMUSG00000057315	Arhgap24	71.2952641143489	70.3349767986901	60.3140719513626	191.488952294283	142.562258398603	189.033292992167	120.838136091576	1.37062504538124	0.197088128670805	6.95437647424512	3.54124769549987e-12	2.51559053400851e-10
ENSMUSG00000071076	Jund	308.620595344305	344.740449661185	343.896024284085	115.69124201113	166.643720965935	189.033292992167	244.770887543134	-1.08056461800238	0.155488234104435	-6.94949443748015	3.66597577163823e-12	2.59055889998959e-10
ENSMUSG00000025492	Ifitm3	46.8790777738185	58.4473750862354	32.8023900086358	201.462335226277	175.313047490174	103.018143799964	102.987061564184	1.79312034203994	0.259100798154593	6.92055120945661	4.49889647684954e-12	3.16258363271032e-10
ENSMUSG00000021464	Ror2	288.110998818259	371.487553514208	351.303015576358	606.381682265231	566.39599958364	547.096355908546	455.12926761104	0.767368368810811	0.110932182799945	6.91745487596404	4.59829781760455e-12	3.21571117327506e-10
ENSMUSG00000038393	Txnip	433.631469407821	355.637417897602	320.616908794085	188.496937414685	208.063836581745	155.027303776645	276.912312312097	-1.00902391253725	0.146220097570507	-6.90071973211959	5.17397226920007e-12	3.59964452151512e-10
ENSMUSG00000044167	Foxo1	185.563016188031	150.576288357759	156.604958750906	71.8083571103563	65.5015781831421	42.0073984427037	112.01026617215	-1.45797508352864	0.211867983602048	-6.88152621618924	5.92146740857347e-12	4.09856644171877e-10
